sm89-q120;;/workspace/index-tts/data/audio/old/xiaoyuan_gao.wav;我刚看到那件限量款裙子，简直美炸了！
sm89-q121;;/workspace/index-tts/data/audio/old/zhangjingyi_final.wav;你妈又催你相亲？哎我懂，咱俩抱头痛哭。
sm89-q122;;/workspace/index-tts/data/audio/old/男新闻.wav;我刚睡醒，眼睛都睁不开，好烦啊。
sm89-q123;;/workspace/index-tts/data/audio/old/zhoujielun_final_denoised.wav;这家奶茶也太好喝了吧，我明天必须再来一杯！
sm89-q124;;/workspace/index-tts/data/audio/old/huge_final.wav;我刚看到一只流浪猫，腿断了，好可怜啊。
sm89-q125;;/workspace/index-tts/data/audio/old/mingxiang_gao.wav;这家新开的甜品店绝了，下次带你去！
sm89-q126;;/workspace/index-tts/data/audio/old/女新闻.wav;看到前任朋友圈秀恩爱，心里酸酸的怎么回事。
sm89-q127;;/workspace/index-tts/data/audio/old/女新闻.wav;那个韩剧男主最后死了，我哭得眼睛都肿了。
sm89-q128;;/workspace/index-tts/data/audio/old/zhangjingyi_final.wav;你居然记得我生日，太感动了！
sm89-q129;;/workspace/index-tts/data/audio/old/huge_final.wav;前任又发自拍，真受不了，太装了。
sm89-q130;;/workspace/index-tts/data/audio/old/mingxiang_gao.wav;我刚刷到个超好笑的视频，你快看快看！
sm89-q131;;/workspace/index-tts/data/audio/old/zhangjingyi_final.wav;楼下新开的咖啡馆，居然搞到凌晨三点打烊！
sm89-q132;;/workspace/index-tts/data/audio/old/zhoujielun_final_denoised.wav;你那个新包好好看，在哪买的？
sm89-q133;;/workspace/index-tts/data/audio/old/positive_denoised.wav;我家猫又生病了，我好担心它啊。
sm89-q134;;/workspace/index-tts/data/audio/old/女新闻.wav;你知道那个谁和谁在一起了吗？巨劲爆！
sm89-q135;;/workspace/index-tts/data/audio/old/男新闻.wav;晚上一起蹦迪吧，我请客！
sm89-q136;;/workspace/index-tts/data/audio/old/xiaoyuan_gao.wav;你知不知道我昨晚失眠到三点，烦死了。
sm89-q137;;/workspace/index-tts/data/audio/old/huge_final.wav;闺蜜你老板又发疯，快跳槽来跟我混！
sm89-q138;;/workspace/index-tts/data/audio/old/xiaoyuan_gao.wav;昨晚做梦梦到我们中彩票了，吓醒我了。
sm89-q139;;/workspace/index-tts/data/audio/old/huge_final.wav;下雨天我居然没带伞，淋成落汤鸡了，太惨了。
sm89-q140;;/workspace/index-tts/data/audio/old/zhangjingyi_final.wav;今天咖啡店那个小哥，帅得我把糖都加错了。
sm89-q141;;/workspace/index-tts/data/audio/old/huge_final.wav;天啊这条裙子也太显身材了吧！
sm89-q142;;/workspace/index-tts/data/audio/old/zhangjingyi_final.wav;天哪我新买的裙子被咖啡泼了，这可是限量款啊我要哭了！
sm89-q143;;/workspace/index-tts/data/audio/old/女新闻.wav;他居然忘记我生日，我真的无语死了。
sm89-q144;;/workspace/index-tts/data/audio/old/mingxiang_gao.wav;雨下三天了，我都要发霉了，好烦躁啊！
sm89-q145;;/workspace/index-tts/data/audio/old/女新闻.wav;我手机掉厕所里了，天哪我要疯了。
sm89-q146;;/workspace/index-tts/data/audio/old/男新闻.wav;这家店新出的提拉米苏，吃一口幸福感爆棚。
sm89-q147;;/workspace/index-tts/data/audio/old/男新闻.wav;你猜我昨天在酒吧碰到谁了？简直不敢相信！
sm89-q148;;/workspace/index-tts/data/audio/old/mingxiang_gao.wav;闺蜜你居然忘了我的生日，心碎成渣了。
sm89-q149;;/workspace/index-tts/data/audio/old/positive_denoised.wav;前男友发新照了，他居然还单着，笑死我了。
sm89-q150;;/workspace/index-tts/data/audio/old/zhoujielun_final_denoised.wav;我昨天还泡吧呢，今天吓得赶紧戴口罩。
sm89-q151;;/workspace/index-tts/data/audio/old/yangying_final_denoised.wav;刷到一个猫猫跳舞视频，笑到肚子疼，你赶紧看。
sm89-q152;;/workspace/index-tts/data/audio/old/huge_final.wav;你都不知道，我在地铁上被人踩了一脚，疼死。了。
sm89-q153;;/workspace/index-tts/data/audio/old/yangying_final_denoised.wav;健身房镜子里的我胖了三圈，真的崩溃。
sm89-q154;;/workspace/index-tts/data/audio/old/positive_denoised.wav;那只小猫好可怜，我们带它回家好不好。
sm89-q155;;/workspace/index-tts/data/audio/old/zhangjingyi_final.wav;你猜我刚刚在商场看见谁了？天哪。
sm89-q156;;/workspace/index-tts/data/audio/old/huge_final.wav;哇塞，这家甜品店的提拉米苏也太好吃了吧。
sm89-q157;;/workspace/index-tts/data/audio/old/mingxiang_gao.wav;天哪，街角那个男生简直是我的理想型！
sm89-q158;;/workspace/index-tts/data/audio/old/yangying_final_denoised.wav;家里水管突然爆了，救命啊。
sm89-q159;;/workspace/index-tts/data/audio/old/zhoujielun_final_denoised.wav;我家猫咪不吃不喝，急死我了怎么办。
sm89-q160;;/workspace/index-tts/data/audio/old/女新闻.wav;你猜我刚才在咖啡厅看见谁了？前任！尴尬死。
sm89-q161;;/workspace/index-tts/data/audio/old/positive_denoised.wav;这西瓜甜得我撑死了但真的好幸福。
sm89-q162;;/workspace/index-tts/data/audio/old/positive_denoised.wav;凭什么她就能买那么贵的包啊好气。
sm89-q163;;/workspace/index-tts/data/audio/old/yangying_final_denoised.wav;刚跑步机上摔了一跤，膝盖破皮了，我是不是很蠢？
sm89-q164;;/workspace/index-tts/data/audio/old/yangying_final_denoised.wav;我昨天梦到我们一起去海边，醒来好失落啊。
sm89-q165;;/workspace/index-tts/data/audio/old/positive_denoised.wav;你居然偷偷给我买了这个手链，感动哭。
sm89-q166;;/workspace/index-tts/data/audio/old/positive_denoised.wav;那个老朋友？我早删微信了，谁还记得呀！
sm89-q167;;/workspace/index-tts/data/audio/old/zhoujielun_final_denoised.wav;隔壁新开的咖啡馆太绝了，你赶紧来尝尝。
sm89-q168;;/workspace/index-tts/data/audio/old/男新闻.wav;累死了，爬个楼梯喘得跟狗一样。
sm89-q169;;/workspace/index-tts/data/audio/old/huge_final.wav;哎你昨晚没看新闻吗，吓死我了！
sm89-q170;;/workspace/index-tts/data/audio/old/positive_denoised.wav;今天太阳超好，我们去公园野餐吧。
sm89-q171;;/workspace/index-tts/data/audio/old/yangying_final_denoised.wav;刚才路过花店，那束玫瑰香得我走不动路。
sm89-q172;;/workspace/index-tts/data/audio/old/yangying_final_denoised.wav;刚在超市碰到前男友，他胖得像气球笑死我。
sm89-q173;;/workspace/index-tts/data/audio/old/男新闻.wav;这个鬼天气，热得我妆都花了。
sm89-q174;;/workspace/index-tts/data/audio/old/yangying_final_denoised.wav;那个男人今天又没回消息，他是什么意思啊？
sm89-q175;;/workspace/index-tts/data/audio/old/女新闻.wav;今天这个妆封神了，我忍不住自拍一百张。
sm89-q176;;/workspace/index-tts/data/audio/old/zhangjingyi_final.wav;那个奶茶店的新品也太好喝了吧，我上瘾了。
sm89-q177;;/workspace/index-tts/data/audio/old/xiaoyuan_gao.wav;昨晚梦见咱俩去蹦极，吓醒发现枕头都湿了，真离谱。
sm89-q178;;/workspace/index-tts/data/audio/old/huge_final.wav;突然好想吃火锅，现在立刻马上！
sm89-q179;;/workspace/index-tts/data/audio/old/zhangjingyi_final.wav;天哪！我新买的耳环居然掉了一只！
sm89-q180;;/workspace/index-tts/data/audio/old/mingxiang_gao.wav;楼下新开的甜品店，提拉米苏绝了！
sm89-q181;;/workspace/index-tts/data/audio/old/女新闻.wav;闺蜜你居然背着我吃独食，太过分了。
sm89-q182;;/workspace/index-tts/data/audio/old/xiaoyuan_gao.wav;我追的剧今晚大结局，紧张得手都在抖。
sm89-q183;;/workspace/index-tts/data/audio/old/男新闻.wav;刚看完一部电影，哭得我妆都花了，太感动了。
sm89-q184;;/workspace/index-tts/data/audio/old/男新闻.wav;右边那个男生好帅，你快看一眼。
sm89-q185;;/workspace/index-tts/data/audio/old/zhangjingyi_final.wav;你猜我刚才看到谁了？天哪，竟然是他！
sm89-q186;;/workspace/index-tts/data/audio/old/yangying_final_denoised.wav;你看这件裙子，太衬我了吧，必须买！
sm89-q187;;/workspace/index-tts/data/audio/old/zhangjingyi_final.wav;天哪！这件大衣打五折，快陪我去抢！
sm89-q188;;/workspace/index-tts/data/audio/old/zhoujielun_final_denoised.wav;那个渣男居然在朋友圈秀恩爱，恶心透顶。
sm89-q189;;/workspace/index-tts/data/audio/old/男新闻.wav;你猜我昨晚熬到几点，追完那部剧了。
sm89-q190;;/workspace/index-tts/data/audio/old/positive_denoised.wav;那家新开的火锅店也太好看了吧！
sm89-q191;;/workspace/index-tts/data/audio/old/positive_denoised.wav;刚在电梯里碰到个奇葩，一直盯着我看。
sm89-q192;;/workspace/index-tts/data/audio/old/zhoujielun_final_denoised.wav;下雨天窝在家刷剧，这种日子也太幸福了吧！
sm89-q193;;/workspace/index-tts/data/audio/old/zhoujielun_final_denoised.wav;这家火锅店太绝了，辣得我头皮发麻还要吃。
sm89-q194;;/workspace/index-tts/data/audio/old/mingxiang_gao.wav;今天地铁上被人踩了一脚，疼死了！
sm89-q195;;/workspace/index-tts/data/audio/old/女新闻.wav;今晚的音乐太带感，我要跳到天亮！
sm89-q196;;/workspace/index-tts/data/audio/old/zhoujielun_final_denoised.wav;我刚看到朋友圈，你居然去巴黎了？
sm89-q197;;/workspace/index-tts/data/audio/old/huge_final.wav;这件裙子也太好看了吧！必须拿下！
sm89-q198;;/workspace/index-tts/data/audio/old/zhoujielun_final_denoised.wav;刚才地铁上有个帅哥对我笑诶！
sm89-q199;;/workspace/index-tts/data/audio/old/yangying_final_denoised.wav;听说小李劈腿了？我的八卦雷达响了！
sm89-q200;;/workspace/index-tts/data/audio/old/positive_denoised.wav;那个老板有病吧，凭什么这样对你！
sm89-q201;;/workspace/index-tts/data/audio/old/zhangjingyi_final.wav;我刚在咖啡店遇到一个超帅的男生！
sm89-q202;;/workspace/index-tts/data/audio/old/zhoujielun_final_denoised.wav;他照片里笑那么开心，真让人不爽。
sm89-q203;;/workspace/index-tts/data/audio/old/女新闻.wav;刚才那部电影也太绝了，我眼泪根本停不下来！
sm89-q204;;/workspace/index-tts/data/audio/old/zhoujielun_final_denoised.wav;他给我送花了，红色玫瑰，我超感动。
sm89-q205;;/workspace/index-tts/data/audio/old/mingxiang_gao.wav;这雨下得没完没了，衣服都晾不干。
sm89-q206;;/workspace/index-tts/data/audio/old/xiaoyuan_gao.wav;这日落美得我手机都差点扔海里。
sm89-q207;;/workspace/index-tts/data/audio/old/positive_denoised.wav;你上次说的那个口红颜色，我试了，简直是死亡芭比粉我哭了。
sm89-q208;;/workspace/index-tts/data/audio/old/zhoujielun_final_denoised.wav;你猜怎么着，我收到一封匿名情书，害怕。
sm89-q209;;/workspace/index-tts/data/audio/old/xiaoyuan_gao.wav;刚收到花，心情好到飞起来，今晚必须庆祝一下。
sm89-q210;;/workspace/index-tts/data/audio/old/huge_final.wav;今天被老板骂了一顿，真想辞职去环游世界。
sm89-q211;;/workspace/index-tts/data/audio/old/女新闻.wav;我新买的那个包包，简直美到我心坎里了！
sm89-q212;;/workspace/index-tts/data/audio/old/zhangjingyi_final.wav;那个老板简直过分，气到我胃疼！
sm89-q213;;/workspace/index-tts/data/audio/old/xiaoyuan_gao.wav;天哪，市长要来我们这片视察了！
sm89-q214;;/workspace/index-tts/data/audio/old/女新闻.wav;闺蜜说我胖了，这绝对是在开玩笑吧？
sm89-q215;;/workspace/index-tts/data/audio/old/yangying_final_denoised.wav;我刚发现一家超棒的甜品店，明天必须去！
sm89-q216;;/workspace/index-tts/data/audio/old/xiaoyuan_gao.wav;这条裙子绝了，穿上我就是仙女本人好不好！
sm89-q217;;/workspace/index-tts/data/audio/old/zhoujielun_final_denoised.wav;聊到这么晚，眼皮打架但就是不困。
sm89-q218;;/workspace/index-tts/data/audio/old/男新闻.wav;我刚刚在公园喂鸽子，居然被一只追着啄，吓死我了。
sm89-q219;;/workspace/index-tts/data/audio/old/xiaoyuan_gao.wav;当初要听你的，也不至于这样。
sm89-q220;;/workspace/index-tts/data/audio/old/xiaoyuan_gao.wav;那个男生居然约我看电影？太意外了。
sm89-q221;;/workspace/index-tts/data/audio/old/zhangjingyi_final.wav;那个渣男又放我鸽子，我绝饶不了他。
sm89-q222;;/workspace/index-tts/data/audio/old/男新闻.wav;天哪，我刚睡醒发现手机自动关机了！
sm89-q223;;/workspace/index-tts/data/audio/old/zhoujielun_final_denoised.wav;你昨天说的那个男生加我了，他主动约我喝咖啡哦！
sm89-q224;;/workspace/index-tts/data/audio/old/huge_final.wav;这件裙子超好看我必须立刻拿下！
sm89-q225;;/workspace/index-tts/data/audio/old/huge_final.wav;我新买的裙子简直绝了，明天聚会必须穿它。
sm89-q226;;/workspace/index-tts/data/audio/old/zhoujielun_final_denoised.wav;天哪她那条裙子闪得我眼睛疼！
sm89-q227;;/workspace/index-tts/data/audio/old/女新闻.wav;他居然真的走了，我好难过啊。
sm89-q228;;/workspace/index-tts/data/audio/old/男新闻.wav;还记得大学时我们半夜翻墙出去吃烧烤吗？
sm89-q229;;/workspace/index-tts/data/audio/old/mingxiang_gao.wav;今天地铁上有人大声外放视频，烦。
sm89-q230;;/workspace/index-tts/data/audio/old/女新闻.wav;你有没有听到什么动静？我总觉得背后发凉。
sm89-q231;;/workspace/index-tts/data/audio/old/zhoujielun_final_denoised.wav;这破雨下得我心情都湿透了！
sm89-q232;;/workspace/index-tts/data/audio/old/yangying_final_denoised.wav;昨晚梦到我在巴黎铁塔下喝香槟，好浪漫。
